component_id,timestamp,temperature,vibration,strain,cable_state,age_years,location,wind_speed,humidity,risk_score_true
HOOK_97YO,2018-09-11 20:00:00,36.18,0.454,280.38,Critical,97,Pulga_Line,13.0,37.4,0.875
HOOK_97YO,2018-09-12 00:00:00,39.98,0.5851,293.62,Critical,97,Pulga_Line,9.8,36.5,0.993
HOOK_97YO,2018-09-12 04:00:00,48.54,0.749,317.05,Critical,97,Pulga_Line,9.6,45.3,1.18
HOOK_97YO,2018-09-12 08:00:00,57.36,0.7921,321.28,Critical,97,Pulga_Line,10.2,50.7,1.282
HOOK_97YO,2018-09-12 12:00:00,57.99,0.7777,327.87,Critical,97,Pulga_Line,14.9,46.9,1.286
HOOK_97YO,2018-09-12 16:00:00,46.11,0.4953,289.09,Critical,97,Pulga_Line,12.7,45.2,0.99
HOOK_97YO,2018-09-12 20:00:00,35.33,0.4261,284.06,Critical,97,Pulga_Line,8.5,32.4,0.856
HOOK_97YO,2018-09-13 00:00:00,38.35,0.5912,294.84,Critical,97,Pulga_Line,10.7,50.1,0.984
HOOK_97YO,2018-09-13 04:00:00,46.01,0.7348,310.24,Critical,97,Pulga_Line,9.9,51.1,1.144
HOOK_97YO,2018-09-13 08:00:00,55.67,0.7744,319.48,Critical,97,Pulga_Line,8.8,23.8,1.256
HOOK_97YO,2018-09-13 12:00:00,52.01,0.6173,303.02,Critical,97,Pulga_Line,13.7,46.8,1.121
HOOK_97YO,2018-09-13 16:00:00,48.6,0.568,296.81,Critical,97,Pulga_Line,13.4,51.1,1.059
HOOK_97YO,2018-09-13 20:00:00,42.38,0.6827,304.92,Critical,97,Pulga_Line,15.7,46.8,1.079
HOOK_97YO,2018-09-14 00:00:00,40.71,0.7294,311.91,Critical,97,Pulga_Line,10.6,44.6,1.099
HOOK_97YO,2018-09-14 04:00:00,46.81,0.7306,315.71,Critical,97,Pulga_Line,9.8,52.7,1.154
HOOK_97YO,2018-09-14 08:00:00,56.63,0.8125,321.73,Critical,97,Pulga_Line,6.9,40.4,1.288
HOOK_97YO,2018-09-14 12:00:00,60.23,0.7282,313.03,Critical,97,Pulga_Line,14.1,36.6,1.262
HOOK_97YO,2018-09-14 16:00:00,48.16,0.5595,298.15,Critical,97,Pulga_Line,11.8,28.5,1.052
HOOK_97YO,2018-09-14 20:00:00,36.84,0.4299,277.48,Critical,97,Pulga_Line,10.9,55.4,0.864
HOOK_97YO,2018-09-15 00:00:00,36.41,0.5714,296.61,Critical,97,Pulga_Line,10.6,47.5,0.959
HOOK_97YO,2018-09-15 04:00:00,44.7,0.6955,307.82,Critical,97,Pulga_Line,9.2,32.0,1.109
HOOK_97YO,2018-09-15 08:00:00,53.32,0.7337,316.89,Critical,97,Pulga_Line,10.4,48.5,1.211
HOOK_97YO,2018-09-15 12:00:00,54.12,0.6423,309.66,Critical,97,Pulga_Line,9.3,39.7,1.16
HOOK_97YO,2018-09-15 16:00:00,46.14,0.4657,282.57,Critical,97,Pulga_Line,10.5,59.4,0.967
HOOK_97YO,2018-09-15 20:00:00,36.68,0.4263,280.44,Critical,97,Pulga_Line,9.6,30.5,0.864
HOOK_97YO,2018-09-16 00:00:00,45.37,0.9123,331.31,Critical,97,Pulga_Line,15.4,36.2,1.259
HOOK_97YO,2018-09-16 04:00:00,41.92,0.7108,311.63,Critical,97,Pulga_Line,7.3,47.2,1.098
HOOK_97YO,2018-09-16 08:00:00,60.58,0.9861,347.17,Critical,97,Pulga_Line,14.1,41.9,1.443
HOOK_97YO,2018-09-16 12:00:00,50.36,0.59,302.62,Critical,97,Pulga_Line,8.5,39.3,1.092
HOOK_97YO,2018-09-16 16:00:00,45.66,0.5434,294.29,Critical,97,Pulga_Line,12.3,67.7,1.018
HOOK_97YO,2018-09-16 20:00:00,33.81,0.4183,280.27,Critical,97,Pulga_Line,11.2,59.4,0.835
HOOK_97YO,2018-09-17 00:00:00,42.86,0.7798,318.69,Critical,97,Pulga_Line,14.9,42.0,1.152
HOOK_97YO,2018-09-17 04:00:00,51.76,0.9345,338.24,Critical,97,Pulga_Line,9.7,57.6,1.332
HOOK_97YO,2018-09-17 08:00:00,54.02,0.7681,319.08,Critical,97,Pulga_Line,9.4,24.5,1.238
HOOK_97YO,2018-09-17 12:00:00,50.94,0.6961,313.42,Critical,97,Pulga_Line,13.7,40.1,1.167
HOOK_97YO,2018-09-17 16:00:00,43.53,0.432,281.17,Critical,97,Pulga_Line,7.7,50.8,0.925
HOOK_97YO,2018-09-17 20:00:00,35.15,0.397,276.39,Critical,97,Pulga_Line,6.6,50.5,0.831
HOOK_97YO,2018-09-18 00:00:00,39.2,0.5842,295.49,Critical,97,Pulga_Line,9.7,43.7,0.988
HOOK_97YO,2018-09-18 04:00:00,60.17,1.234,369.06,Critical,97,Pulga_Line,18.8,34.6,1.601
HOOK_97YO,2018-09-18 08:00:00,70.14,1.2001,371.79,Critical,97,Pulga_Line,15.3,51.0,1.668
HOOK_97YO,2018-09-18 12:00:00,59.82,0.8488,330.19,Critical,97,Pulga_Line,13.1,69.9,1.343
HOOK_97YO,2018-09-18 16:00:00,43.03,0.4475,284.36,Critical,97,Pulga_Line,11.3,32.1,0.933
HOOK_97YO,2018-09-18 20:00:00,40.62,0.5556,296.16,Critical,97,Pulga_Line,12.8,27.4,0.985
HOOK_97YO,2018-09-19 00:00:00,40.01,0.7189,307.37,Critical,97,Pulga_Line,13.9,44.4,1.082
HOOK_97YO,2018-09-19 04:00:00,46.4,0.7253,317.69,Critical,97,Pulga_Line,8.5,57.6,1.15
HOOK_97YO,2018-09-19 08:00:00,59.52,0.9271,343.07,Critical,97,Pulga_Line,13.4,39.2,1.398
HOOK_97YO,2018-09-19 12:00:00,49.57,0.5799,297.63,Critical,97,Pulga_Line,10.5,37.0,1.075
HOOK_97YO,2018-09-19 16:00:00,56.67,0.8399,328.22,Critical,97,Pulga_Line,21.3,44.6,1.31
HOOK_97YO,2018-09-19 20:00:00,32.55,0.4182,275.39,Critical,97,Pulga_Line,11.5,33.5,0.82
HOOK_97YO,2018-09-20 00:00:00,41.85,0.8068,320.35,Critical,97,Pulga_Line,10.7,25.9,1.16
HOOK_97YO,2018-09-20 04:00:00,45.53,0.8665,327.59,Critical,97,Pulga_Line,9.6,54.7,1.231
HOOK_97YO,2018-09-20 08:00:00,57.67,0.9189,337.09,Critical,97,Pulga_Line,14.0,39.5,1.371
HOOK_97YO,2018-09-20 12:00:00,59.6,0.8191,329.33,Critical,97,Pulga_Line,9.6,54.7,1.324
HOOK_97YO,2018-09-20 16:00:00,42.56,0.461,284.86,Critical,97,Pulga_Line,10.0,23.8,0.937
HOOK_97YO,2018-09-20 20:00:00,32.18,0.4211,277.03,Critical,97,Pulga_Line,9.3,42.5,0.82
HOOK_97YO,2018-09-21 00:00:00,37.21,0.6684,299.9,Critical,97,Pulga_Line,11.1,25.5,1.023
HOOK_97YO,2018-09-21 04:00:00,57.24,1.0174,351.46,Critical,97,Pulga_Line,13.6,51.2,1.437
HOOK_97YO,2018-09-21 08:00:00,53.48,0.876,330.66,Critical,97,Pulga_Line,13.0,51.6,1.306
HOOK_97YO,2018-09-21 12:00:00,50.6,0.5729,300.79,Critical,97,Pulga_Line,6.8,68.7,1.082
HOOK_97YO,2018-09-21 16:00:00,49.32,0.6363,308.23,Critical,97,Pulga_Line,14.5,51.9,1.115
HOOK_97YO,2018-09-21 20:00:00,39.65,0.5369,286.42,Critical,97,Pulga_Line,10.7,48.7,0.956
HOOK_97YO,2018-09-22 00:00:00,46.1,0.9947,340.97,Critical,97,Pulga_Line,16.2,31.7,1.321
HOOK_97YO,2018-09-22 04:00:00,61.7,1.3568,380.13,Critical,97,Pulga_Line,16.4,44.7,1.693
HOOK_97YO,2018-09-22 08:00:00,51.12,0.807,323.62,Critical,97,Pulga_Line,11.7,41.2,1.241
HOOK_97YO,2018-09-22 12:00:00,51.28,0.6357,307.37,Critical,97,Pulga_Line,7.0,50.0,1.13
HOOK_97YO,2018-09-22 16:00:00,56.28,0.8394,331.21,Critical,97,Pulga_Line,18.6,44.1,1.31
HOOK_97YO,2018-09-22 20:00:00,37.41,0.4838,281.38,Critical,97,Pulga_Line,12.3,29.7,0.903
HOOK_97YO,2018-09-23 00:00:00,38.41,0.7475,314.61,Critical,97,Pulga_Line,11.9,35.8,1.092
HOOK_97YO,2018-09-23 04:00:00,44.99,0.7625,314.3,Critical,97,Pulga_Line,9.6,62.5,1.155
HOOK_97YO,2018-09-23 08:00:00,54.7,0.8699,330.11,Critical,97,Pulga_Line,14.6,34.8,1.312
HOOK_97YO,2018-09-23 12:00:00,53.67,0.6854,317.92,Critical,97,Pulga_Line,11.7,38.1,1.188
HOOK_97YO,2018-09-23 16:00:00,42.72,0.4645,291.88,Critical,97,Pulga_Line,12.1,34.2,0.947
HOOK_97YO,2018-09-23 20:00:00,40.68,0.5465,293.05,Critical,97,Pulga_Line,10.4,69.1,0.977
HOOK_97YO,2018-09-24 00:00:00,33.93,0.6337,298.59,Critical,97,Pulga_Line,9.2,26.8,0.975
HOOK_97YO,2018-09-24 04:00:00,51.6,1.0034,349.83,Critical,97,Pulga_Line,13.9,50.6,1.381
HOOK_97YO,2018-09-24 08:00:00,60.84,1.0895,355.69,Critical,97,Pulga_Line,15.5,48.8,1.512
HOOK_97YO,2018-09-24 12:00:00,55.41,0.7165,315.87,Critical,97,Pulga_Line,9.6,69.8,1.218
HOOK_97YO,2018-09-24 16:00:00,53.92,0.7778,327.94,Critical,97,Pulga_Line,15.4,29.8,1.252
HOOK_97YO,2018-09-24 20:00:00,35.22,0.4932,281.02,Critical,97,Pulga_Line,16.5,52.5,0.889
HOOK_97YO,2018-09-25 00:00:00,41.71,0.7492,314.99,Critical,97,Pulga_Line,12.0,25.5,1.121
HOOK_97YO,2018-09-25 04:00:00,44.15,0.7853,317.25,Critical,97,Pulga_Line,7.6,19.4,1.164
HOOK_97YO,2018-09-25 08:00:00,55.72,0.886,326.92,Critical,97,Pulga_Line,11.4,47.6,1.326
HOOK_97YO,2018-09-25 12:00:00,54.85,0.6876,315.46,Critical,97,Pulga_Line,12.9,50.1,1.197
HOOK_97YO,2018-09-25 16:00:00,38.74,0.4187,277.95,Critical,97,Pulga_Line,14.1,40.9,0.874
HOOK_97YO,2018-09-25 20:00:00,33.36,0.4846,282.08,Critical,97,Pulga_Line,9.3,40.1,0.87
HOOK_97YO,2018-09-26 00:00:00,35.8,0.5759,294.11,Critical,97,Pulga_Line,9.6,46.9,0.954
HOOK_97YO,2018-09-26 04:00:00,65.77,1.4008,391.88,Critical,97,Pulga_Line,17.3,37.5,1.764
HOOK_97YO,2018-09-26 08:00:00,56.53,0.9031,335.23,Critical,97,Pulga_Line,11.9,35.6,1.351
HOOK_97YO,2018-09-26 12:00:00,50.87,0.6291,307.83,Critical,97,Pulga_Line,8.8,37.9,1.123
HOOK_97YO,2018-09-26 16:00:00,39.89,0.4403,282.41,Critical,97,Pulga_Line,11.9,45.8,0.9
HOOK_97YO,2018-09-26 20:00:00,31.65,0.4332,275.14,Critical,97,Pulga_Line,11.1,40.3,0.82
HOOK_97YO,2018-09-27 00:00:00,39.43,0.8027,315.54,Critical,97,Pulga_Line,12.3,58.6,1.132
HOOK_97YO,2018-09-27 04:00:00,43.33,0.7031,313.27,Critical,97,Pulga_Line,10.1,59.5,1.107
HOOK_97YO,2018-09-27 08:00:00,54.15,0.8661,331.46,Critical,97,Pulga_Line,13.7,58.8,1.307
HOOK_97YO,2018-09-27 12:00:00,48.85,0.5727,303.94,Critical,97,Pulga_Line,13.8,40.3,1.071
HOOK_97YO,2018-09-27 16:00:00,43.98,0.5247,298.71,Critical,97,Pulga_Line,16.0,53.7,0.998
HOOK_97YO,2018-09-27 20:00:00,34.31,0.4581,279.5,Critical,97,Pulga_Line,14.4,38.2,0.861
HOOK_97YO,2018-09-28 00:00:00,39.47,0.7787,317.99,Critical,97,Pulga_Line,12.4,74.9,1.122
HOOK_97YO,2018-09-28 04:00:00,45.67,0.8504,324.63,Critical,97,Pulga_Line,9.3,20.8,1.22
HOOK_97YO,2018-09-28 08:00:00,53.54,0.9116,337.62,Critical,97,Pulga_Line,13.2,51.3,1.334
HOOK_97YO,2018-09-28 12:00:00,53.17,0.6435,313.06,Critical,97,Pulga_Line,8.6,38.5,1.156
HOOK_97YO,2018-09-28 16:00:00,42.11,0.4486,287.69,Critical,97,Pulga_Line,11.1,37.8,0.929
HOOK_97YO,2018-09-28 20:00:00,30.45,0.4359,275.37,Critical,97,Pulga_Line,11.0,54.2,0.812
HOOK_97YO,2018-09-29 00:00:00,43.25,0.8028,322.77,Critical,97,Pulga_Line,10.9,33.1,1.172
HOOK_97YO,2018-09-29 04:00:00,57.96,1.167,366.1,Critical,97,Pulga_Line,12.2,57.4,1.542
HOOK_97YO,2018-09-29 08:00:00,54.63,0.937,336.89,Critical,97,Pulga_Line,11.8,30.4,1.356
HOOK_97YO,2018-09-29 12:00:00,48.8,0.5791,305.39,Critical,97,Pulga_Line,10.2,25.7,1.076
HOOK_97YO,2018-09-29 16:00:00,43.34,0.5514,298.87,Critical,97,Pulga_Line,12.5,36.4,1.008
HOOK_97YO,2018-09-29 20:00:00,32.63,0.4756,283.4,Critical,97,Pulga_Line,9.9,66.6,0.861
HOOK_97YO,2018-09-30 00:00:00,33.29,0.5824,291.19,Critical,97,Pulga_Line,8.9,48.2,0.933
HOOK_97YO,2018-09-30 04:00:00,47.81,0.9156,332.91,Critical,97,Pulga_Line,8.5,59.9,1.283
HOOK_97YO,2018-09-30 08:00:00,52.87,0.756,318.07,Critical,97,Pulga_Line,11.7,52.6,1.221
HOOK_97YO,2018-09-30 12:00:00,62.84,0.9986,347.89,Critical,97,Pulga_Line,20.3,43.2,1.47
HOOK_97YO,2018-09-30 16:00:00,43.33,0.5353,295.57,Critical,97,Pulga_Line,9.6,61.0,0.996
HOOK_97YO,2018-09-30 20:00:00,32.22,0.4388,278.94,Critical,97,Pulga_Line,11.5,48.6,0.832
HOOK_97YO,2018-10-01 00:00:00,37.15,0.7017,309.53,Critical,97,Pulga_Line,14.4,56.0,1.051
HOOK_97YO,2018-10-01 04:00:00,41.29,0.7521,315.63,Critical,97,Pulga_Line,9.7,36.9,1.12
HOOK_97YO,2018-10-01 08:00:00,56.53,0.9674,341.72,Critical,97,Pulga_Line,11.4,37.2,1.394
HOOK_97YO,2018-10-01 12:00:00,50.73,0.6447,310.02,Critical,97,Pulga_Line,11.7,52.4,1.133
HOOK_97YO,2018-10-01 16:00:00,42.42,0.4858,290.41,Critical,97,Pulga_Line,9.9,44.5,0.955
HOOK_97YO,2018-10-01 20:00:00,34.86,0.5107,293.63,Critical,97,Pulga_Line,11.5,33.1,0.909
HOOK_97YO,2018-10-02 00:00:00,33.98,0.612,294.41,Critical,97,Pulga_Line,7.5,43.2,0.959
HOOK_97YO,2018-10-02 04:00:00,46.15,0.8433,320.94,Critical,97,Pulga_Line,11.3,64.0,1.217
HOOK_97YO,2018-10-02 08:00:00,57.25,0.955,345.7,Critical,97,Pulga_Line,12.7,43.5,1.398
HOOK_97YO,2018-10-02 12:00:00,45.17,0.6233,303.42,Critical,97,Pulga_Line,9.0,62.2,1.069
HOOK_97YO,2018-10-02 16:00:00,37.38,0.4141,284.88,Critical,97,Pulga_Line,11.2,48.2,0.868
HOOK_97YO,2018-10-02 20:00:00,37.9,0.576,287.82,Critical,97,Pulga_Line,8.5,45.3,0.965
HOOK_97YO,2018-10-03 00:00:00,31.31,0.5727,290.54,Critical,97,Pulga_Line,11.4,59.9,0.912
HOOK_97YO,2018-10-03 04:00:00,42.0,0.7351,314.44,Critical,97,Pulga_Line,9.8,42.3,1.116
HOOK_97YO,2018-10-03 08:00:00,49.74,0.7649,322.52,Critical,97,Pulga_Line,8.4,57.3,1.206
HOOK_97YO,2018-10-03 12:00:00,53.7,0.7658,322.65,Critical,97,Pulga_Line,13.9,58.1,1.24
HOOK_97YO,2018-10-03 16:00:00,39.85,0.4533,287.52,Critical,97,Pulga_Line,7.2,52.9,0.914
HOOK_97YO,2018-10-03 20:00:00,32.51,0.5249,288.87,Critical,97,Pulga_Line,12.1,51.5,0.894
HOOK_97YO,2018-10-04 00:00:00,29.72,0.5796,291.17,Critical,97,Pulga_Line,12.2,56.8,0.904
HOOK_97YO,2018-10-04 04:00:00,39.29,0.7552,316.92,Critical,97,Pulga_Line,8.9,52.8,1.108
HOOK_97YO,2018-10-04 08:00:00,52.78,0.8591,333.16,Critical,97,Pulga_Line,9.7,55.3,1.296
HOOK_97YO,2018-10-04 12:00:00,47.96,0.5946,309.12,Critical,97,Pulga_Line,8.7,44.3,1.084
HOOK_97YO,2018-10-04 16:00:00,41.27,0.4766,289.51,Critical,97,Pulga_Line,8.2,43.4,0.942
HOOK_97YO,2018-10-04 20:00:00,33.23,0.4658,279.23,Critical,97,Pulga_Line,12.3,50.0,0.858
HOOK_97YO,2018-10-05 00:00:00,30.11,0.5574,294.89,Critical,97,Pulga_Line,11.9,54.1,0.899
HOOK_97YO,2018-10-05 04:00:00,46.37,0.9294,335.17,Critical,97,Pulga_Line,11.0,51.4,1.284
HOOK_97YO,2018-10-05 08:00:00,57.13,0.9626,349.77,Critical,97,Pulga_Line,12.3,42.6,1.408
HOOK_97YO,2018-10-05 12:00:00,44.61,0.5683,301.35,Critical,97,Pulga_Line,8.7,40.1,1.034
HOOK_97YO,2018-10-05 16:00:00,40.04,0.4455,280.36,Critical,97,Pulga_Line,10.3,48.3,0.906
HOOK_97YO,2018-10-05 20:00:00,28.97,0.449,278.45,Critical,97,Pulga_Line,9.5,25.3,0.814
HOOK_97YO,2018-10-06 00:00:00,32.33,0.6089,293.31,Critical,97,Pulga_Line,7.2,51.4,0.946
HOOK_97YO,2018-10-06 04:00:00,40.67,0.8038,321.9,Critical,97,Pulga_Line,11.0,16.7,1.154
HOOK_97YO,2018-10-06 08:00:00,46.93,0.7721,316.58,Critical,97,Pulga_Line,9.6,43.7,1.185
HOOK_97YO,2018-10-06 12:00:00,50.0,0.6333,313.09,Critical,97,Pulga_Line,8.0,51.8,1.129
HOOK_97YO,2018-10-06 16:00:00,36.93,0.4909,285.98,Critical,97,Pulga_Line,11.4,53.1,0.913
HOOK_97YO,2018-10-06 20:00:00,33.27,0.5619,293.16,Critical,97,Pulga_Line,12.0,45.8,0.93
HOOK_97YO,2018-10-07 00:00:00,33.03,0.5806,297.01,Critical,97,Pulga_Line,8.6,41.2,0.942
HOOK_97YO,2018-10-07 04:00:00,36.67,0.7216,313.68,Critical,97,Pulga_Line,10.2,56.5,1.068
HOOK_97YO,2018-10-07 08:00:00,47.76,0.7218,320.29,Critical,97,Pulga_Line,11.9,52.9,1.169
HOOK_97YO,2018-10-07 12:00:00,49.41,0.6291,307.91,Critical,97,Pulga_Line,10.2,40.4,1.119
HOOK_97YO,2018-10-07 16:00:00,39.21,0.5564,299.28,Critical,97,Pulga_Line,15.3,49.1,0.984
HOOK_97YO,2018-10-07 20:00:00,31.26,0.4318,285.41,Critical,97,Pulga_Line,12.3,62.3,0.835
HOOK_97YO,2018-10-08 00:00:00,27.91,0.5595,292.75,Critical,97,Pulga_Line,7.1,36.3,0.885
HOOK_97YO,2018-10-08 04:00:00,46.51,0.9855,341.97,Critical,97,Pulga_Line,13.0,35.1,1.328
HOOK_97YO,2018-10-08 08:00:00,49.88,0.7449,322.32,Critical,97,Pulga_Line,10.2,42.4,1.204
HOOK_97YO,2018-10-08 12:00:00,47.59,0.6048,306.04,Critical,97,Pulga_Line,12.6,61.2,1.091
HOOK_97YO,2018-10-08 16:00:00,36.17,0.3919,280.73,Critical,97,Pulga_Line,7.8,46.0,0.851
HOOK_97YO,2018-10-08 20:00:00,31.67,0.5153,286.71,Critical,97,Pulga_Line,7.9,37.7,0.888
HOOK_97YO,2018-10-09 00:00:00,43.53,0.9813,337.63,Critical,97,Pulga_Line,17.4,40.2,1.299
HOOK_97YO,2018-10-09 04:00:00,38.04,0.7039,306.04,Critical,97,Pulga_Line,5.6,35.0,1.066
HOOK_97YO,2018-10-09 08:00:00,56.95,1.0204,353.03,Critical,97,Pulga_Line,11.3,55.5,1.451
HOOK_97YO,2018-10-09 12:00:00,49.12,0.6742,312.2,Critical,97,Pulga_Line,14.9,52.6,1.151
HOOK_97YO,2018-10-09 16:00:00,38.01,0.4369,286.19,Critical,97,Pulga_Line,11.5,47.7,0.899
HOOK_97YO,2018-10-09 20:00:00,29.04,0.4236,278.03,Critical,97,Pulga_Line,11.6,60.7,0.809
HOOK_97YO,2018-10-10 00:00:00,36.07,0.6294,304.3,Critical,97,Pulga_Line,10.0,29.4,1.009
HOOK_97YO,2018-10-10 04:00:00,39.01,0.7409,317.22,Critical,97,Pulga_Line,11.0,42.7,1.109
HOOK_97YO,2018-10-10 08:00:00,53.73,0.9232,340.16,Critical,97,Pulga_Line,12.3,51.1,1.36
HOOK_97YO,2018-10-10 12:00:00,61.44,1.0016,347.46,Critical,97,Pulga_Line,14.3,57.0,1.475
HOOK_97YO,2018-10-10 16:00:00,38.37,0.4873,291.48,Critical,97,Pulga_Line,11.1,46.8,0.939
HOOK_97YO,2018-10-10 20:00:00,29.39,0.4365,276.72,Critical,97,Pulga_Line,9.3,38.7,0.82
HOOK_97YO,2018-10-11 00:00:00,33.52,0.6859,306.47,Critical,97,Pulga_Line,8.1,48.9,1.024
HOOK_97YO,2018-10-11 04:00:00,39.92,0.7298,312.83,Critical,97,Pulga_Line,10.4,54.0,1.109
HOOK_97YO,2018-10-11 08:00:00,46.58,0.7334,317.22,Critical,97,Pulga_Line,10.2,56.1,1.174
HOOK_97YO,2018-10-11 12:00:00,40.28,0.5368,291.05,Critical,97,Pulga_Line,7.8,39.9,0.985
HOOK_97YO,2018-10-11 16:00:00,36.72,0.4705,288.33,Critical,97,Pulga_Line,11.4,63.1,0.916
HOOK_97YO,2018-10-11 20:00:00,36.24,0.6016,301.91,Critical,97,Pulga_Line,9.8,48.5,0.999
HOOK_97YO,2018-10-12 00:00:00,32.01,0.6737,305.37,Critical,97,Pulga_Line,9.2,49.1,1.007
HOOK_97YO,2018-10-12 04:00:00,40.7,0.8153,326.69,Critical,97,Pulga_Line,7.2,63.9,1.181
HOOK_97YO,2018-10-12 08:00:00,48.12,0.811,328.97,Critical,97,Pulga_Line,6.7,33.0,1.246
HOOK_97YO,2018-10-12 12:00:00,45.49,0.5514,297.67,Critical,97,Pulga_Line,10.1,43.6,1.047
HOOK_97YO,2018-10-12 16:00:00,38.7,0.4521,287.89,Critical,97,Pulga_Line,7.5,45.5,0.925
HOOK_97YO,2018-10-12 20:00:00,29.58,0.4792,283.63,Critical,97,Pulga_Line,12.4,44.9,0.86
HOOK_97YO,2018-10-13 00:00:00,26.66,0.5527,284.49,Critical,97,Pulga_Line,8.1,44.7,0.877
HOOK_97YO,2018-10-13 04:00:00,44.04,0.8791,328.36,Critical,97,Pulga_Line,13.7,48.1,1.249
HOOK_97YO,2018-10-13 08:00:00,51.01,0.9152,338.16,Critical,97,Pulga_Line,10.4,46.2,1.341
HOOK_97YO,2018-10-13 12:00:00,45.49,0.5913,304.77,Critical,97,Pulga_Line,4.4,61.8,1.081
HOOK_97YO,2018-10-13 16:00:00,40.34,0.4579,290.78,Critical,97,Pulga_Line,7.9,55.2,0.949
HOOK_97YO,2018-10-13 20:00:00,28.3,0.4609,282.84,Critical,97,Pulga_Line,9.4,66.8,0.842
HOOK_97YO,2018-10-14 00:00:00,37.96,0.8261,321.49,Critical,97,Pulga_Line,12.7,51.3,1.166
HOOK_97YO,2018-10-14 04:00:00,36.68,0.7489,316.27,Critical,97,Pulga_Line,8.9,52.4,1.107
HOOK_97YO,2018-10-14 08:00:00,47.88,0.8087,326.01,Critical,97,Pulga_Line,14.4,43.7,1.248
HOOK_97YO,2018-10-14 12:00:00,42.16,0.5499,295.97,Critical,97,Pulga_Line,5.1,64.7,1.025
HOOK_97YO,2018-10-14 16:00:00,38.28,0.4676,290.32,Critical,97,Pulga_Line,10.1,45.8,0.941
HOOK_97YO,2018-10-14 20:00:00,26.71,0.366,262.87,Degradation,97,Pulga_Line,6.7,52.8,0.759
HOOK_97YO,2018-10-15 00:00:00,25.58,0.4942,286.77,Critical,97,Pulga_Line,10.1,48.3,0.846
HOOK_97YO,2018-10-15 04:00:00,37.65,0.6746,306.78,Critical,97,Pulga_Line,7.8,59.8,1.068
HOOK_97YO,2018-10-15 08:00:00,57.65,1.0714,355.81,Critical,97,Pulga_Line,16.2,68.9,1.511
HOOK_97YO,2018-10-15 12:00:00,54.39,0.9016,335.04,Critical,97,Pulga_Line,10.2,48.8,1.368
HOOK_97YO,2018-10-15 16:00:00,38.34,0.5265,289.49,Critical,97,Pulga_Line,10.7,64.3,0.978
HOOK_97YO,2018-10-15 20:00:00,27.05,0.4341,282.77,Critical,97,Pulga_Line,8.9,57.8,0.825
HOOK_97YO,2018-10-16 00:00:00,30.86,0.5423,291.97,Critical,97,Pulga_Line,10.2,53.8,0.927
HOOK_97YO,2018-10-16 04:00:00,35.56,0.7558,313.64,Critical,97,Pulga_Line,10.8,51.4,1.107
HOOK_97YO,2018-10-16 08:00:00,59.32,1.1395,365.45,Critical,97,Pulga_Line,13.2,48.2,1.577
HOOK_97YO,2018-10-16 12:00:00,42.24,0.5477,296.4,Critical,97,Pulga_Line,6.5,61.8,1.034
HOOK_97YO,2018-10-16 16:00:00,37.45,0.5055,291.15,Critical,97,Pulga_Line,8.7,57.4,0.965
HOOK_97YO,2018-10-16 20:00:00,26.34,0.4039,274.85,Degradation,97,Pulga_Line,8.5,50.3,0.799
HOOK_97YO,2018-10-17 00:00:00,28.53,0.6006,304.42,Critical,97,Pulga_Line,11.0,46.4,0.958
HOOK_97YO,2018-10-17 04:00:00,38.93,0.7255,318.62,Critical,97,Pulga_Line,4.0,58.5,1.129
HOOK_97YO,2018-10-17 08:00:00,44.1,0.7273,323.9,Critical,97,Pulga_Line,9.7,57.2,1.183
HOOK_97YO,2018-10-17 12:00:00,46.01,0.5594,298.69,Critical,97,Pulga_Line,5.6,43.4,1.08
HOOK_97YO,2018-10-17 16:00:00,39.45,0.5181,294.31,Critical,97,Pulga_Line,9.7,46.5,0.997
HOOK_97YO,2018-10-17 20:00:00,23.22,0.3925,274.21,Degradation,97,Pulga_Line,3.8,59.3,0.772
HOOK_97YO,2018-10-18 00:00:00,32.32,0.6772,306.27,Critical,97,Pulga_Line,8.1,54.9,1.039
HOOK_97YO,2018-10-18 04:00:00,36.17,0.7199,314.4,Critical,97,Pulga_Line,9.0,41.0,1.103
HOOK_97YO,2018-10-18 08:00:00,43.88,0.6748,305.06,Critical,97,Pulga_Line,8.8,46.1,1.138
HOOK_97YO,2018-10-18 12:00:00,44.14,0.5432,298.51,Critical,97,Pulga_Line,9.8,46.6,1.06
HOOK_97YO,2018-10-18 16:00:00,48.12,0.772,325.61,Critical,97,Pulga_Line,18.2,47.1,1.249
HOOK_97YO,2018-10-18 20:00:00,29.66,0.4697,287.57,Critical,97,Pulga_Line,8.0,30.7,0.888
HOOK_97YO,2018-10-19 00:00:00,25.37,0.5249,288.93,Critical,97,Pulga_Line,4.4,42.4,0.884
HOOK_97YO,2018-10-19 04:00:00,49.26,1.0984,355.13,Critical,97,Pulga_Line,12.6,40.8,1.47
HOOK_97YO,2018-10-19 08:00:00,45.8,0.6977,320.24,Critical,97,Pulga_Line,7.9,34.7,1.188
HOOK_97YO,2018-10-19 12:00:00,45.39,0.6161,309.65,Critical,97,Pulga_Line,9.5,54.1,1.129
HOOK_97YO,2018-10-19 16:00:00,34.57,0.408,278.13,Critical,97,Pulga_Line,7.6,45.5,0.89
HOOK_97YO,2018-10-19 20:00:00,26.37,0.3984,275.91,Critical,97,Pulga_Line,6.7,38.2,0.814
