component_id,timestamp,temperature,vibration,strain,cable_state,age_years,location,wind_speed,humidity,risk_score_true
HOOK_97YO,2017-07-14 04:00:00,43.91,0.3582,224.49,Critical,97,Pulga_Line,4.2,35.5,0.828
HOOK_97YO,2017-07-14 08:00:00,54.24,0.378,233.69,Critical,97,Pulga_Line,5.2,39.0,0.935
HOOK_97YO,2017-07-14 12:00:00,55.6,0.2809,226.44,Critical,97,Pulga_Line,8.0,36.6,0.884
HOOK_97YO,2017-07-14 16:00:00,45.82,0.1949,207.96,Degradation,97,Pulga_Line,2.7,30.8,0.736
HOOK_97YO,2017-07-14 20:00:00,39.97,0.2248,210.22,Degradation,97,Pulga_Line,3.0,28.6,0.706
HOOK_97YO,2017-07-15 00:00:00,37.7,0.2754,214.43,Degradation,97,Pulga_Line,5.2,32.6,0.72
HOOK_97YO,2017-07-15 04:00:00,40.07,0.2682,214.65,Degradation,97,Pulga_Line,10.9,49.8,0.736
HOOK_97YO,2017-07-15 08:00:00,57.96,0.4738,242.62,Critical,97,Pulga_Line,7.8,39.3,1.028
HOOK_97YO,2017-07-15 12:00:00,55.14,0.2967,225.34,Critical,97,Pulga_Line,2.6,38.8,0.888
HOOK_97YO,2017-07-15 16:00:00,46.17,0.199,208.01,Degradation,97,Pulga_Line,6.8,29.9,0.741
HOOK_97YO,2017-07-15 20:00:00,38.14,0.1905,201.08,Degradation,97,Pulga_Line,6.8,35.3,0.662
HOOK_97YO,2017-07-16 00:00:00,37.99,0.2197,208.91,Degradation,97,Pulga_Line,4.7,42.1,0.685
HOOK_97YO,2017-07-16 04:00:00,44.82,0.3463,230.87,Critical,97,Pulga_Line,8.2,48.5,0.836
HOOK_97YO,2017-07-16 08:00:00,50.83,0.3432,222.23,Critical,97,Pulga_Line,2.1,25.3,0.875
HOOK_97YO,2017-07-16 12:00:00,52.29,0.2653,218.51,Critical,97,Pulga_Line,4.7,48.8,0.84
HOOK_97YO,2017-07-16 16:00:00,48.09,0.2325,215.28,Degradation,97,Pulga_Line,8.5,33.7,0.783
HOOK_97YO,2017-07-16 20:00:00,40.87,0.2117,208.66,Degradation,97,Pulga_Line,5.6,25.3,0.705
HOOK_97YO,2017-07-17 00:00:00,37.18,0.2716,214.68,Degradation,97,Pulga_Line,7.6,29.7,0.714
HOOK_97YO,2017-07-17 04:00:00,40.97,0.2876,216.43,Degradation,97,Pulga_Line,1.8,35.6,0.756
HOOK_97YO,2017-07-17 08:00:00,49.18,0.3415,225.44,Critical,97,Pulga_Line,6.1,42.3,0.864
HOOK_97YO,2017-07-17 12:00:00,53.48,0.303,226.35,Critical,97,Pulga_Line,8.9,38.6,0.879
HOOK_97YO,2017-07-17 16:00:00,47.85,0.1945,213.0,Degradation,97,Pulga_Line,5.1,40.9,0.758
HOOK_97YO,2017-07-17 20:00:00,42.21,0.1649,208.57,Degradation,97,Pulga_Line,2.7,23.9,0.69
HOOK_97YO,2017-07-18 00:00:00,37.28,0.3098,215.37,Degradation,97,Pulga_Line,7.2,57.9,0.736
HOOK_97YO,2017-07-18 04:00:00,44.09,0.385,225.71,Critical,97,Pulga_Line,7.0,32.1,0.846
HOOK_97YO,2017-07-18 08:00:00,50.21,0.3004,223.65,Critical,97,Pulga_Line,5.2,33.2,0.847
HOOK_97YO,2017-07-18 12:00:00,50.19,0.2136,216.5,Degradation,97,Pulga_Line,4.3,23.3,0.792
HOOK_97YO,2017-07-18 16:00:00,47.13,0.2175,218.23,Degradation,97,Pulga_Line,7.8,22.3,0.77
HOOK_97YO,2017-07-18 20:00:00,39.04,0.2108,205.73,Degradation,97,Pulga_Line,9.3,51.6,0.686
HOOK_97YO,2017-07-19 00:00:00,36.29,0.2302,209.18,Degradation,97,Pulga_Line,1.8,38.0,0.677
HOOK_97YO,2017-07-19 04:00:00,41.31,0.273,222.06,Degradation,97,Pulga_Line,7.0,34.6,0.756
HOOK_97YO,2017-07-19 08:00:00,52.86,0.3782,229.54,Critical,97,Pulga_Line,6.1,13.1,0.919
HOOK_97YO,2017-07-19 12:00:00,51.12,0.2745,222.32,Critical,97,Pulga_Line,8.8,35.3,0.839
HOOK_97YO,2017-07-19 16:00:00,44.32,0.1536,207.49,Degradation,97,Pulga_Line,6.9,30.7,0.7
HOOK_97YO,2017-07-19 20:00:00,38.91,0.177,205.52,Degradation,97,Pulga_Line,5.8,30.6,0.666
HOOK_97YO,2017-07-20 00:00:00,33.03,0.2324,212.74,Degradation,97,Pulga_Line,2.9,32.6,0.655
HOOK_97YO,2017-07-20 04:00:00,44.98,0.374,226.07,Critical,97,Pulga_Line,8.3,30.7,0.847
HOOK_97YO,2017-07-20 08:00:00,51.24,0.2996,221.82,Critical,97,Pulga_Line,2.7,21.3,0.854
HOOK_97YO,2017-07-20 12:00:00,51.59,0.2178,213.82,Critical,97,Pulga_Line,0.0,42.7,0.803
HOOK_97YO,2017-07-20 16:00:00,45.65,0.2206,206.95,Degradation,97,Pulga_Line,5.9,37.4,0.748
HOOK_97YO,2017-07-20 20:00:00,36.79,0.2049,207.84,Degradation,97,Pulga_Line,5.2,28.5,0.666
HOOK_97YO,2017-07-21 00:00:00,38.92,0.2971,218.11,Degradation,97,Pulga_Line,5.1,32.1,0.746
HOOK_97YO,2017-07-21 04:00:00,41.2,0.3066,217.42,Degradation,97,Pulga_Line,4.4,30.9,0.769
HOOK_97YO,2017-07-21 08:00:00,56.06,0.4719,246.54,Critical,97,Pulga_Line,7.8,42.6,1.015
HOOK_97YO,2017-07-21 12:00:00,53.37,0.3115,232.25,Critical,97,Pulga_Line,5.4,15.4,0.889
HOOK_97YO,2017-07-21 16:00:00,44.01,0.1984,213.19,Degradation,97,Pulga_Line,8.5,17.6,0.728
HOOK_97YO,2017-07-21 20:00:00,39.97,0.1985,209.82,Degradation,97,Pulga_Line,5.8,36.8,0.691
HOOK_97YO,2017-07-22 00:00:00,34.19,0.2339,210.79,Degradation,97,Pulga_Line,10.1,25.1,0.664
HOOK_97YO,2017-07-22 04:00:00,43.69,0.3609,227.72,Critical,97,Pulga_Line,3.3,32.5,0.831
HOOK_97YO,2017-07-22 08:00:00,50.19,0.3292,227.98,Critical,97,Pulga_Line,1.8,24.7,0.868
HOOK_97YO,2017-07-22 12:00:00,54.43,0.3129,230.61,Critical,97,Pulga_Line,6.0,26.2,0.897
HOOK_97YO,2017-07-22 16:00:00,48.75,0.2896,217.64,Critical,97,Pulga_Line,5.5,35.9,0.823
HOOK_97YO,2017-07-22 20:00:00,43.53,0.3032,223.15,Degradation,97,Pulga_Line,11.8,36.0,0.793
HOOK_97YO,2017-07-23 00:00:00,39.76,0.3716,232.92,Critical,97,Pulga_Line,9.8,29.3,0.81
HOOK_97YO,2017-07-23 04:00:00,40.4,0.3231,220.59,Degradation,97,Pulga_Line,7.1,32.3,0.775
HOOK_97YO,2017-07-23 08:00:00,51.64,0.3453,229.72,Critical,97,Pulga_Line,7.6,33.2,0.891
HOOK_97YO,2017-07-23 12:00:00,56.25,0.3673,231.28,Critical,97,Pulga_Line,7.2,54.9,0.943
HOOK_97YO,2017-07-23 16:00:00,45.89,0.1767,209.46,Degradation,97,Pulga_Line,1.5,17.4,0.728
HOOK_97YO,2017-07-23 20:00:00,40.46,0.2145,210.59,Degradation,97,Pulga_Line,6.5,39.9,0.705
HOOK_97YO,2017-07-24 00:00:00,34.5,0.2475,211.11,Degradation,97,Pulga_Line,6.6,24.9,0.674
HOOK_97YO,2017-07-24 04:00:00,42.89,0.3091,221.05,Degradation,97,Pulga_Line,6.9,29.2,0.789
HOOK_97YO,2017-07-24 08:00:00,53.09,0.3293,226.61,Critical,97,Pulga_Line,3.9,32.9,0.891
HOOK_97YO,2017-07-24 12:00:00,53.36,0.2571,221.44,Critical,97,Pulga_Line,3.9,41.5,0.847
HOOK_97YO,2017-07-24 16:00:00,50.46,0.2453,215.89,Critical,97,Pulga_Line,10.9,35.9,0.811
HOOK_97YO,2017-07-24 20:00:00,37.64,0.2203,211.97,Degradation,97,Pulga_Line,4.3,24.1,0.686
HOOK_97YO,2017-07-25 00:00:00,34.52,0.2697,212.78,Degradation,97,Pulga_Line,7.8,40.1,0.688
HOOK_97YO,2017-07-25 04:00:00,42.7,0.3401,228.81,Critical,97,Pulga_Line,6.7,10.0,0.812
HOOK_97YO,2017-07-25 08:00:00,52.94,0.3429,232.26,Critical,97,Pulga_Line,6.4,38.5,0.903
HOOK_97YO,2017-07-25 12:00:00,51.41,0.2377,218.33,Critical,97,Pulga_Line,6.6,38.3,0.817
HOOK_97YO,2017-07-25 16:00:00,46.42,0.2466,217.25,Degradation,97,Pulga_Line,2.7,32.5,0.779
HOOK_97YO,2017-07-25 20:00:00,39.2,0.1809,210.88,Degradation,97,Pulga_Line,6.8,19.3,0.676
HOOK_97YO,2017-07-26 00:00:00,34.26,0.2426,208.12,Degradation,97,Pulga_Line,7.3,39.5,0.666
HOOK_97YO,2017-07-26 04:00:00,48.27,0.4645,237.89,Critical,97,Pulga_Line,8.6,33.4,0.937
HOOK_97YO,2017-07-26 08:00:00,52.01,0.3463,234.07,Critical,97,Pulga_Line,5.6,27.1,0.899
HOOK_97YO,2017-07-26 12:00:00,51.76,0.2519,222.22,Critical,97,Pulga_Line,8.3,47.5,0.832
HOOK_97YO,2017-07-26 16:00:00,45.08,0.2083,209.92,Degradation,97,Pulga_Line,4.8,26.3,0.739
HOOK_97YO,2017-07-26 20:00:00,36.01,0.1725,202.16,Degradation,97,Pulga_Line,8.2,21.6,0.636
HOOK_97YO,2017-07-27 00:00:00,36.38,0.2515,214.58,Degradation,97,Pulga_Line,10.2,22.7,0.696
HOOK_97YO,2017-07-27 04:00:00,40.26,0.3272,222.8,Degradation,97,Pulga_Line,6.5,23.0,0.779
HOOK_97YO,2017-07-27 08:00:00,47.12,0.2757,219.03,Critical,97,Pulga_Line,9.7,31.9,0.803
HOOK_97YO,2017-07-27 12:00:00,53.39,0.3026,221.06,Critical,97,Pulga_Line,2.5,38.9,0.872
HOOK_97YO,2017-07-27 16:00:00,44.69,0.2087,210.14,Degradation,97,Pulga_Line,7.5,28.2,0.736
HOOK_97YO,2017-07-27 20:00:00,37.98,0.1802,210.23,Degradation,97,Pulga_Line,3.9,24.9,0.665
HOOK_97YO,2017-07-28 00:00:00,35.41,0.3002,219.19,Degradation,97,Pulga_Line,10.5,42.4,0.719
HOOK_97YO,2017-07-28 04:00:00,40.25,0.307,221.6,Degradation,97,Pulga_Line,7.2,36.1,0.766
HOOK_97YO,2017-07-28 08:00:00,51.46,0.3465,230.94,Critical,97,Pulga_Line,4.1,34.5,0.891
HOOK_97YO,2017-07-28 12:00:00,51.12,0.2588,219.01,Critical,97,Pulga_Line,5.3,23.4,0.827
HOOK_97YO,2017-07-28 16:00:00,42.48,0.1689,215.25,Degradation,97,Pulga_Line,3.0,31.7,0.701
HOOK_97YO,2017-07-28 20:00:00,36.78,0.177,203.4,Degradation,97,Pulga_Line,0.0,25.8,0.646
HOOK_97YO,2017-07-29 00:00:00,39.87,0.32,221.0,Degradation,97,Pulga_Line,7.9,28.6,0.769
HOOK_97YO,2017-07-29 04:00:00,43.77,0.4256,230.86,Critical,97,Pulga_Line,4.7,39.8,0.871
HOOK_97YO,2017-07-29 08:00:00,48.18,0.3313,227.63,Critical,97,Pulga_Line,6.7,34.9,0.852
HOOK_97YO,2017-07-29 12:00:00,51.84,0.2625,218.84,Critical,97,Pulga_Line,2.9,26.4,0.835
HOOK_97YO,2017-07-29 16:00:00,47.02,0.1731,212.14,Degradation,97,Pulga_Line,7.2,42.8,0.738
HOOK_97YO,2017-07-29 20:00:00,40.06,0.2127,211.87,Degradation,97,Pulga_Line,10.4,17.0,0.702
HOOK_97YO,2017-07-30 00:00:00,36.02,0.2444,211.14,Degradation,97,Pulga_Line,7.1,37.7,0.685
HOOK_97YO,2017-07-30 04:00:00,40.19,0.294,225.54,Degradation,97,Pulga_Line,7.2,37.9,0.762
HOOK_97YO,2017-07-30 08:00:00,45.69,0.2934,221.4,Critical,97,Pulga_Line,6.0,48.8,0.804
HOOK_97YO,2017-07-30 12:00:00,53.91,0.2354,220.65,Critical,97,Pulga_Line,5.8,30.0,0.839
HOOK_97YO,2017-07-30 16:00:00,44.19,0.1912,210.33,Degradation,97,Pulga_Line,7.9,30.9,0.723
HOOK_97YO,2017-07-30 20:00:00,36.55,0.1932,210.7,Degradation,97,Pulga_Line,2.9,38.0,0.661
HOOK_97YO,2017-07-31 00:00:00,36.42,0.2615,213.54,Degradation,97,Pulga_Line,4.6,19.9,0.7
HOOK_97YO,2017-07-31 04:00:00,37.57,0.3299,218.18,Degradation,97,Pulga_Line,3.4,43.0,0.753
HOOK_97YO,2017-07-31 08:00:00,46.71,0.2921,220.14,Critical,97,Pulga_Line,10.1,22.0,0.81
HOOK_97YO,2017-07-31 12:00:00,50.96,0.2258,220.35,Critical,97,Pulga_Line,7.0,44.6,0.809
HOOK_97YO,2017-07-31 16:00:00,44.42,0.1589,209.84,Degradation,97,Pulga_Line,7.2,30.5,0.706
HOOK_97YO,2017-07-31 20:00:00,37.1,0.1672,206.4,Degradation,97,Pulga_Line,5.8,24.7,0.646
HOOK_97YO,2017-08-01 00:00:00,36.72,0.2916,220.75,Degradation,97,Pulga_Line,6.6,26.3,0.727
HOOK_97YO,2017-08-01 04:00:00,41.88,0.3554,225.78,Critical,97,Pulga_Line,7.2,27.9,0.811
HOOK_97YO,2017-08-01 08:00:00,49.85,0.3097,218.66,Critical,97,Pulga_Line,2.4,29.1,0.844
HOOK_97YO,2017-08-01 12:00:00,51.39,0.2779,226.25,Critical,97,Pulga_Line,5.2,25.8,0.847
HOOK_97YO,2017-08-01 16:00:00,45.0,0.2266,218.48,Degradation,97,Pulga_Line,8.7,38.7,0.758
HOOK_97YO,2017-08-01 20:00:00,33.88,0.1827,207.12,Degradation,97,Pulga_Line,1.5,25.8,0.629
HOOK_97YO,2017-08-02 00:00:00,35.84,0.2591,208.51,Degradation,97,Pulga_Line,8.8,35.1,0.689
HOOK_97YO,2017-08-02 04:00:00,40.88,0.3397,220.4,Degradation,97,Pulga_Line,5.9,31.8,0.788
HOOK_97YO,2017-08-02 08:00:00,48.35,0.2779,217.09,Critical,97,Pulga_Line,8.0,35.7,0.813
HOOK_97YO,2017-08-02 12:00:00,52.87,0.2703,227.61,Critical,97,Pulga_Line,13.4,34.3,0.857
HOOK_97YO,2017-08-02 16:00:00,47.86,0.2297,213.39,Degradation,97,Pulga_Line,6.6,27.1,0.778
HOOK_97YO,2017-08-02 20:00:00,38.86,0.2444,218.45,Degradation,97,Pulga_Line,6.6,30.8,0.716
HOOK_97YO,2017-08-03 00:00:00,39.39,0.3367,226.87,Degradation,97,Pulga_Line,5.6,47.2,0.781
HOOK_97YO,2017-08-03 04:00:00,38.69,0.3106,216.94,Degradation,97,Pulga_Line,5.1,13.3,0.75
HOOK_97YO,2017-08-03 08:00:00,45.89,0.2737,222.3,Degradation,97,Pulga_Line,8.3,22.6,0.795
HOOK_97YO,2017-08-03 12:00:00,50.61,0.265,221.51,Critical,97,Pulga_Line,6.1,26.3,0.829
HOOK_97YO,2017-08-03 16:00:00,44.24,0.1973,214.27,Degradation,97,Pulga_Line,5.7,41.2,0.731
HOOK_97YO,2017-08-03 20:00:00,37.14,0.218,213.39,Degradation,97,Pulga_Line,6.2,31.7,0.682
HOOK_97YO,2017-08-04 00:00:00,37.57,0.2804,219.61,Degradation,97,Pulga_Line,3.5,48.3,0.727
HOOK_97YO,2017-08-04 04:00:00,41.49,0.3867,226.25,Critical,97,Pulga_Line,5.6,34.1,0.825
HOOK_97YO,2017-08-04 08:00:00,47.69,0.2967,223.33,Critical,97,Pulga_Line,3.2,41.7,0.824
HOOK_97YO,2017-08-04 12:00:00,47.77,0.282,220.68,Critical,97,Pulga_Line,5.0,30.9,0.814
HOOK_97YO,2017-08-04 16:00:00,46.2,0.2572,216.18,Degradation,97,Pulga_Line,7.8,10.0,0.782
HOOK_97YO,2017-08-04 20:00:00,37.21,0.2034,209.17,Degradation,97,Pulga_Line,5.1,30.5,0.67
HOOK_97YO,2017-08-05 00:00:00,37.82,0.2623,216.08,Degradation,97,Pulga_Line,5.1,10.0,0.715
HOOK_97YO,2017-08-05 04:00:00,43.06,0.3644,229.31,Critical,97,Pulga_Line,6.6,36.5,0.829
HOOK_97YO,2017-08-05 08:00:00,46.02,0.2915,219.79,Critical,97,Pulga_Line,6.2,10.0,0.804
HOOK_97YO,2017-08-05 12:00:00,48.62,0.2294,217.61,Degradation,97,Pulga_Line,5.4,54.2,0.788
HOOK_97YO,2017-08-05 16:00:00,45.93,0.2169,215.14,Degradation,97,Pulga_Line,6.2,34.0,0.756
HOOK_97YO,2017-08-05 20:00:00,35.38,0.192,204.78,Degradation,97,Pulga_Line,3.7,16.3,0.644
HOOK_97YO,2017-08-06 00:00:00,35.16,0.3048,220.04,Degradation,97,Pulga_Line,6.1,16.7,0.721
HOOK_97YO,2017-08-06 04:00:00,40.37,0.3091,227.13,Degradation,97,Pulga_Line,8.1,40.4,0.774
HOOK_97YO,2017-08-06 08:00:00,49.45,0.3257,234.49,Critical,97,Pulga_Line,7.8,32.0,0.866
HOOK_97YO,2017-08-06 12:00:00,48.2,0.2317,216.87,Degradation,97,Pulga_Line,4.8,31.7,0.786
HOOK_97YO,2017-08-06 16:00:00,44.07,0.187,205.94,Degradation,97,Pulga_Line,3.9,28.8,0.715
HOOK_97YO,2017-08-06 20:00:00,39.03,0.334,223.91,Degradation,97,Pulga_Line,8.4,29.3,0.773
HOOK_97YO,2017-08-07 00:00:00,35.54,0.2408,207.96,Degradation,97,Pulga_Line,7.4,18.5,0.676
HOOK_97YO,2017-08-07 04:00:00,38.75,0.3251,223.6,Degradation,97,Pulga_Line,7.4,38.2,0.766
HOOK_97YO,2017-08-07 08:00:00,45.85,0.327,223.43,Critical,97,Pulga_Line,5.4,41.9,0.826
HOOK_97YO,2017-08-07 12:00:00,50.06,0.2459,222.37,Critical,97,Pulga_Line,2.9,29.9,0.815
HOOK_97YO,2017-08-07 16:00:00,45.84,0.1998,217.17,Degradation,97,Pulga_Line,6.3,28.2,0.748
HOOK_97YO,2017-08-07 20:00:00,35.4,0.253,209.95,Degradation,97,Pulga_Line,7.7,33.6,0.683
HOOK_97YO,2017-08-08 00:00:00,34.42,0.264,219.46,Degradation,97,Pulga_Line,3.3,49.6,0.691
HOOK_97YO,2017-08-08 04:00:00,38.41,0.2945,215.82,Degradation,97,Pulga_Line,4.3,40.4,0.738
HOOK_97YO,2017-08-08 08:00:00,49.41,0.3692,228.5,Critical,97,Pulga_Line,9.6,47.8,0.884
HOOK_97YO,2017-08-08 12:00:00,49.86,0.2358,217.47,Critical,97,Pulga_Line,5.3,49.0,0.802
HOOK_97YO,2017-08-08 16:00:00,46.78,0.2019,215.03,Degradation,97,Pulga_Line,3.6,38.4,0.755
HOOK_97YO,2017-08-08 20:00:00,36.04,0.2622,212.18,Degradation,97,Pulga_Line,6.5,45.6,0.696
HOOK_97YO,2017-08-09 00:00:00,34.13,0.3022,212.92,Degradation,97,Pulga_Line,7.0,54.5,0.703
HOOK_97YO,2017-08-09 04:00:00,39.8,0.296,226.63,Degradation,97,Pulga_Line,6.4,27.3,0.761
HOOK_97YO,2017-08-09 08:00:00,44.75,0.3132,225.93,Critical,97,Pulga_Line,5.8,32.2,0.811
HOOK_97YO,2017-08-09 12:00:00,47.75,0.2177,221.06,Degradation,97,Pulga_Line,3.0,47.0,0.778
HOOK_97YO,2017-08-09 16:00:00,45.46,0.2525,218.78,Degradation,97,Pulga_Line,5.2,40.5,0.776
HOOK_97YO,2017-08-09 20:00:00,35.59,0.2031,203.84,Degradation,97,Pulga_Line,8.1,37.6,0.651
HOOK_97YO,2017-08-10 00:00:00,30.7,0.2872,217.19,Degradation,97,Pulga_Line,5.1,33.9,0.671
HOOK_97YO,2017-08-10 04:00:00,38.5,0.3199,220.7,Degradation,97,Pulga_Line,6.0,30.2,0.758
HOOK_97YO,2017-08-10 08:00:00,48.63,0.3565,232.43,Critical,97,Pulga_Line,7.4,41.1,0.875
HOOK_97YO,2017-08-10 12:00:00,52.36,0.2422,223.19,Critical,97,Pulga_Line,8.4,42.6,0.833
HOOK_97YO,2017-08-10 16:00:00,42.66,0.2105,209.45,Degradation,97,Pulga_Line,8.1,27.9,0.72
HOOK_97YO,2017-08-10 20:00:00,37.47,0.1857,208.78,Degradation,97,Pulga_Line,7.5,32.4,0.662
HOOK_97YO,2017-08-11 00:00:00,30.91,0.2288,212.14,Degradation,97,Pulga_Line,4.2,37.4,0.635
HOOK_97YO,2017-08-11 04:00:00,39.07,0.382,228.68,Critical,97,Pulga_Line,4.5,39.6,0.805
HOOK_97YO,2017-08-11 08:00:00,48.39,0.3136,226.59,Critical,97,Pulga_Line,5.2,13.3,0.843
HOOK_97YO,2017-08-11 12:00:00,52.61,0.3752,234.14,Critical,97,Pulga_Line,5.9,38.1,0.92
HOOK_97YO,2017-08-11 16:00:00,40.51,0.2183,210.17,Degradation,97,Pulga_Line,4.8,50.5,0.707
HOOK_97YO,2017-08-11 20:00:00,36.6,0.2115,206.28,Degradation,97,Pulga_Line,3.1,37.1,0.666
HOOK_97YO,2017-08-12 00:00:00,33.2,0.2667,215.72,Degradation,97,Pulga_Line,6.9,39.0,0.679
HOOK_97YO,2017-08-12 04:00:00,43.15,0.4463,235.28,Critical,97,Pulga_Line,8.4,51.1,0.882
HOOK_97YO,2017-08-12 08:00:00,44.11,0.2827,218.93,Degradation,97,Pulga_Line,2.7,47.5,0.782
HOOK_97YO,2017-08-12 12:00:00,47.69,0.3005,222.02,Critical,97,Pulga_Line,6.5,34.3,0.825
HOOK_97YO,2017-08-12 16:00:00,43.57,0.1889,209.99,Degradation,97,Pulga_Line,7.2,43.5,0.716
HOOK_97YO,2017-08-12 20:00:00,41.42,0.3585,227.71,Critical,97,Pulga_Line,12.5,41.9,0.811
HOOK_97YO,2017-08-13 00:00:00,31.45,0.2385,208.2,Degradation,97,Pulga_Line,7.6,25.7,0.641
HOOK_97YO,2017-08-13 04:00:00,40.01,0.3665,225.71,Critical,97,Pulga_Line,7.0,38.0,0.801
HOOK_97YO,2017-08-13 08:00:00,46.67,0.3798,228.9,Critical,97,Pulga_Line,2.9,34.6,0.867
HOOK_97YO,2017-08-13 12:00:00,50.74,0.3094,224.08,Critical,97,Pulga_Line,4.6,43.2,0.857
HOOK_97YO,2017-08-13 16:00:00,44.16,0.2002,214.45,Degradation,97,Pulga_Line,3.6,32.2,0.732
HOOK_97YO,2017-08-13 20:00:00,33.67,0.1794,200.97,Degradation,97,Pulga_Line,6.8,33.2,0.619
HOOK_97YO,2017-08-14 00:00:00,34.96,0.2822,216.76,Degradation,97,Pulga_Line,4.2,31.4,0.703
HOOK_97YO,2017-08-14 04:00:00,36.84,0.313,216.25,Degradation,97,Pulga_Line,3.6,32.1,0.735
HOOK_97YO,2017-08-14 08:00:00,48.13,0.295,226.66,Critical,97,Pulga_Line,9.7,20.1,0.83
HOOK_97YO,2017-08-14 12:00:00,49.12,0.277,222.39,Critical,97,Pulga_Line,3.2,39.1,0.824
HOOK_97YO,2017-08-14 16:00:00,38.59,0.1736,211.8,Degradation,97,Pulga_Line,7.9,42.0,0.668
HOOK_97YO,2017-08-14 20:00:00,35.77,0.2241,211.77,Degradation,97,Pulga_Line,6.9,27.1,0.672
HOOK_97YO,2017-08-15 00:00:00,37.47,0.4433,233.96,Critical,97,Pulga_Line,10.0,39.6,0.831
HOOK_97YO,2017-08-15 04:00:00,37.94,0.3154,222.46,Degradation,97,Pulga_Line,7.1,29.3,0.752
HOOK_97YO,2017-08-15 08:00:00,48.03,0.3413,229.9,Critical,97,Pulga_Line,9.8,35.0,0.859
HOOK_97YO,2017-08-15 12:00:00,49.76,0.2605,221.04,Critical,97,Pulga_Line,0.8,36.1,0.819
HOOK_97YO,2017-08-15 16:00:00,40.69,0.2169,215.96,Degradation,97,Pulga_Line,6.9,34.9,0.714
HOOK_97YO,2017-08-15 20:00:00,35.42,0.2365,209.64,Degradation,97,Pulga_Line,5.0,27.1,0.674
HOOK_97YO,2017-08-16 00:00:00,30.58,0.302,213.45,Degradation,97,Pulga_Line,5.4,38.1,0.674
HOOK_97YO,2017-08-16 04:00:00,38.56,0.3808,224.14,Degradation,97,Pulga_Line,5.5,42.9,0.796
HOOK_97YO,2017-08-16 08:00:00,47.22,0.3496,234.81,Critical,97,Pulga_Line,6.6,35.6,0.861
HOOK_97YO,2017-08-16 12:00:00,48.18,0.2362,220.3,Degradation,97,Pulga_Line,4.3,33.9,0.791
HOOK_97YO,2017-08-16 16:00:00,40.48,0.179,211.01,Degradation,97,Pulga_Line,5.4,23.0,0.686
HOOK_97YO,2017-08-16 20:00:00,32.59,0.1715,203.53,Degradation,97,Pulga_Line,5.2,37.9,0.608
HOOK_97YO,2017-08-17 00:00:00,31.82,0.3012,211.58,Degradation,97,Pulga_Line,5.1,39.8,0.682
HOOK_97YO,2017-08-17 04:00:00,34.91,0.3151,218.12,Degradation,97,Pulga_Line,6.5,27.3,0.722
HOOK_97YO,2017-08-17 08:00:00,48.2,0.3431,230.87,Critical,97,Pulga_Line,2.9,44.2,0.862
HOOK_97YO,2017-08-17 12:00:00,48.17,0.3067,229.21,Critical,97,Pulga_Line,2.9,41.1,0.84
HOOK_97YO,2017-08-17 16:00:00,44.32,0.2831,222.69,Degradation,97,Pulga_Line,7.1,29.9,0.788
HOOK_97YO,2017-08-17 20:00:00,37.88,0.2516,220.43,Degradation,97,Pulga_Line,6.6,39.2,0.714
HOOK_97YO,2017-08-18 00:00:00,32.67,0.2827,222.59,Degradation,97,Pulga_Line,3.6,59.0,0.69
HOOK_97YO,2017-08-18 04:00:00,40.69,0.3821,227.57,Critical,97,Pulga_Line,6.2,51.5,0.818
HOOK_97YO,2017-08-18 08:00:00,42.99,0.2984,223.04,Degradation,97,Pulga_Line,1.2,47.0,0.786
HOOK_97YO,2017-08-18 12:00:00,50.15,0.2751,227.1,Critical,97,Pulga_Line,4.4,34.2,0.836
HOOK_97YO,2017-08-18 16:00:00,46.35,0.2765,226.05,Critical,97,Pulga_Line,7.7,32.4,0.805
HOOK_97YO,2017-08-18 20:00:00,34.22,0.2228,208.36,Degradation,97,Pulga_Line,7.1,46.3,0.655
HOOK_97YO,2017-08-19 00:00:00,30.3,0.227,206.19,Degradation,97,Pulga_Line,6.3,38.4,0.623
HOOK_97YO,2017-08-19 04:00:00,34.24,0.3126,224.06,Degradation,97,Pulga_Line,6.2,40.9,0.722
HOOK_97YO,2017-08-19 08:00:00,49.07,0.3353,227.05,Critical,97,Pulga_Line,3.5,25.3,0.861
HOOK_97YO,2017-08-19 12:00:00,48.29,0.3182,226.84,Critical,97,Pulga_Line,1.8,31.3,0.845
HOOK_97YO,2017-08-19 16:00:00,38.27,0.2086,206.94,Degradation,97,Pulga_Line,5.1,34.2,0.68
HOOK_97YO,2017-08-19 20:00:00,35.32,0.2199,209.61,Degradation,97,Pulga_Line,4.4,47.2,0.664
HOOK_97YO,2017-08-20 00:00:00,35.39,0.3019,224.08,Degradation,97,Pulga_Line,9.9,39.9,0.725
HOOK_97YO,2017-08-20 04:00:00,39.15,0.3244,223.44,Degradation,97,Pulga_Line,7.4,25.2,0.768
HOOK_97YO,2017-08-20 08:00:00,45.07,0.3098,227.86,Critical,97,Pulga_Line,4.2,48.4,0.814
HOOK_97YO,2017-08-20 12:00:00,48.44,0.3011,222.52,Critical,97,Pulga_Line,4.5,27.8,0.832
HOOK_97YO,2017-08-20 16:00:00,40.28,0.208,208.9,Degradation,97,Pulga_Line,8.0,38.7,0.698
